"GameNum","Kicker","Good","Distance","Weather","Wind15","Temperature","Grass","Pressure","Ice"
"2003-1009","Hall","Y",34,"Sun",0,"Nice",1,"N",0
"2003-1011","Cundiff","Y",51,"Clouds",0,"Nice",0,"N",0
"2003-1011","Lindell","Y",41,"Clouds",0,"Nice",0,"N",0
"2003-1011","Lindell","Y",29,"Clouds",0,"Nice",0,"N",0
"2003-1012","Brien","Y",48,"Clouds",0,"Nice",1,"N",0
"2003-1012","Brien","Y",38,"Clouds",0,"Nice",1,"Y",0
"2003-1012","Janikowski","Y",22,"Clouds",0,"Nice",1,"N",0
"2003-1013","Stover","Y",41,"Inside",0,"Nice",0,"N",0
"2003-1013","Stover","Y",25,"Inside",0,"Nice",0,"N",0
"2003-1013","Stover","Y",41,"Inside",0,"Nice",0,"N",0
"2003-1013","Wilkins","Y",49,"Inside",0,"Nice",0,"N",0
"2003-1013","Wilkins","Y",46,"Inside",0,"Nice",0,"N",0
"2003-1013","Wilkins","Y",48,"Inside",0,"Nice",0,"N",0
"2003-1013","Wilkins","Y",27,"Inside",0,"Nice",0,"N",0
"2003-1014","Akers","N",47,"SnowRain",0,"Cold",1,"N",0
"2003-1014","Akers","Y",21,"SnowRain",0,"Cold",1,"N",0
"2003-1014","Longwell","N",45,"SnowRain",0,"Cold",1,"N",0
"2003-1101","BrownK","Y",41,"Clouds",0,"Nice",0,"N",0
"2003-1101","BrownK","Y",34,"Clouds",0,"Nice",0,"N",0
"2003-1101","Lindell","N",29,"Clouds",0,"Nice",0,"N",0
"2003-1101","Lindell","N",44,"Clouds",0,"Nice",0,"N",0
"2003-1101","Lindell","Y",23,"Clouds",0,"Nice",0,"N",0
"2003-1101","Lindell","Y",20,"Clouds",0,"Nice",0,"N",0
"2003-1102","Hall","N",46,"Clouds",0,"Nice",1,"N",0
"2003-1102","Hall","Y",23,"Clouds",0,"Nice",1,"N",0
"2003-1102","Kasay","Y",25,"Clouds",0,"Nice",1,"N",0
"2003-1102","Kasay","N",47,"Clouds",0,"Nice",1,"N",0
"2003-1102","Kasay","N",54,"Clouds",0,"Nice",1,"N",0
"2003-1102","Kasay","Y",26,"Clouds",0,"Nice",1,"N",0
"2003-1103","Edinger","N",34,"SnowRain",0,"Nice",1,"N",0
"2003-1103","Wilkins","Y",41,"SnowRain",0,"Nice",1,"N",0
"2003-1103","Wilkins","Y",44,"SnowRain",0,"Nice",1,"N",0
"2003-1103","Wilkins","Y",31,"SnowRain",0,"Nice",1,"Y",0
"2003-1104","Andersen","Y",37,"Clouds",0,"Nice",1,"N",0
"2003-1104","Andersen","Y",34,"Clouds",0,"Nice",1,"N",0
"2003-1104","Andersen","N",44,"Clouds",0,"Nice",1,"N",0
"2003-1104","Graham","Y",27,"Clouds",0,"Nice",1,"N",0
"2003-1104","Graham","N",48,"Clouds",0,"Nice",1,"N",0
"2003-1105","Mare","Y",23,"Sun",1,"Nice",1,"N",0
"2003-1105","Mare","Y",52,"Sun",1,"Nice",1,"N",0
"2003-1105","Mare","N",48,"Sun",1,"Nice",1,"Y",0
"2003-1105","Mare","Y",43,"Sun",1,"Nice",1,"Y",0
"2003-1105","Stover","Y",39,"Sun",1,"Nice",1,"N",0
"2003-1105","Stover","Y",45,"Sun",1,"Nice",1,"N",0
"2003-1106","Carney","Y",28,"Inside",0,"Nice",0,"N",0
"2003-1106","Carney","Y",26,"Inside",0,"Nice",0,"Y",1
"2003-1106","Carney","Y",36,"Inside",0,"Nice",0,"Y",1
"2003-1106","Feely","Y",38,"Inside",0,"Nice",0,"N",0
"2003-1106","Feely","Y",27,"Inside",0,"Nice",0,"N",0
"2003-1106","Feely","N",54,"Inside",0,"Nice",0,"Y",1
"2003-1107","Bryant","Y",30,"Clouds",0,"Nice",1,"N",0
"2003-1108","Anderson","Y",33,"SnowRain",0,"Nice",1,"N",0
"2003-1108","Anderson","N",48,"SnowRain",0,"Nice",1,"N",0
"2003-1108","Marler","N",44,"SnowRain",0,"Nice",1,"N",0
"2003-1108","Marler","Y",39,"SnowRain",0,"Nice",1,"N",0
"2003-1109","Elam","Y",42,"Clouds",0,"Nice",1,"N",0
"2003-1109","Elam","Y",22,"Clouds",0,"Nice",1,"N",0
"2003-1109","Elam","N",29,"Clouds",0,"Nice",1,"N",0
"2003-1109","Knorr","Y",27,"Clouds",0,"Nice",1,"N",0
"2003-1110","Brien","Y",43,"Inside",0,"Nice",0,"N",0
"2003-1110","Vanderjagt","Y",31,"Inside",0,"Nice",0,"N",0
"2003-1111","Elling","N",39,"Clouds",0,"Nice",1,"N",0
"2003-1111","Elling","Y",35,"Clouds",0,"Nice",1,"N",0
"2003-1111","Elling","N",44,"Clouds",0,"Nice",1,"N",0
"2003-1111","Janikowski","N",32,"Clouds",0,"Nice",1,"N",0
"2003-1113","GramaticaM","Y",24,"Clouds",0,"Hot",1,"N",0
"2003-1113","GramaticaM","Y",47,"Clouds",0,"Hot",1,"N",0
"2003-1113","Longwell","Y",31,"Clouds",0,"Hot",1,"N",0
"2003-1113","Longwell","Y",33,"Clouds",0,"Hot",1,"N",0
"2003-1114","Vinatieri","Y",23,"Clouds",0,"Cold",1,"N",0
"2003-1114","Vinatieri","Y",26,"Clouds",0,"Cold",1,"N",0
"2003-1115","Dawson","Y",34,"SnowRain",0,"Nice",1,"N",0
"2003-1115","Dawson","Y",24,"SnowRain",0,"Nice",1,"N",0
"2003-1115","Dawson","Y",29,"SnowRain",0,"Nice",1,"N",0
"2003-1115","Rackers","Y",42,"SnowRain",0,"Nice",1,"N",0
"2003-1115","Rackers","Y",36,"SnowRain",0,"Nice",1,"N",0
"2003-1116","Peterson","Y",32,"Clouds",0,"Nice",1,"N",0
"2003-1116","Peterson","Y",22,"Clouds",0,"Nice",1,"N",0
"2003-1116","Peterson","Y",44,"Clouds",0,"Nice",1,"N",0
"2003-1116","Reed","N",45,"Clouds",0,"Nice",1,"N",0
"2003-1201","BrownJ","Y",45,"Clouds",0,"Nice",0,"N",0
"2003-1201","BrownJ","Y",46,"Clouds",0,"Nice",0,"N",0
"2003-1201","Stover","Y",21,"Clouds",0,"Nice",0,"N",0
"2003-1201","Stover","Y",40,"Clouds",0,"Nice",0,"Y",0
"2003-1201","Stover","Y",42,"Clouds",0,"Nice",0,"Y",0
"2003-1202","Lindell","N",48,"Sun",1,"Nice",0,"N",0
"2003-1202","Vanderjagt","Y",24,"Sun",1,"Nice",0,"N",0
"2003-1203","Dawson","Y",27,"Sun",1,"Nice",1,"N",0
"2003-1203","Dawson","Y",31,"Sun",1,"Nice",1,"N",0
"2003-1203","Reed","N",45,"Sun",1,"Nice",1,"N",0
"2003-1203","Reed","Y",23,"Sun",1,"Nice",1,"N",0
"2003-1203","Reed","Y",46,"Sun",1,"Nice",1,"N",0
"2003-1204","Cundiff","Y",24,"Clouds",1,"Nice",0,"N",0
"2003-1204","Cundiff","N",49,"Clouds",1,"Nice",0,"N",0
"2003-1204","Cundiff","N",44,"Clouds",1,"Nice",0,"N",0
"2003-1204","Kasay","Y",44,"Clouds",1,"Nice",0,"N",0
"2003-1204","Kasay","N",52,"Clouds",1,"Nice",0,"N",0
"2003-1204","Kasay","Y",34,"Clouds",1,"Nice",0,"N",0
"2003-1205","Longwell","Y",38,"SnowRain",0,"Cold",1,"N",0
"2003-1205","Longwell","N",49,"SnowRain",0,"Cold",1,"N",0
"2003-1205","Longwell","Y",37,"SnowRain",0,"Cold",1,"N",0
"2003-1205","Peterson","N",28,"SnowRain",0,"Cold",1,"N",0
"2003-1205","Peterson","Y",24,"SnowRain",0,"Cold",1,"N",0
"2003-1206","BrownK","Y",19,"Inside",0,"Nice",1,"N",0
"2003-1206","BrownK","Y",31,"Inside",0,"Nice",1,"N",0
"2003-1206","Vinatieri","Y",21,"Inside",0,"Nice",1,"N",0
"2003-1206","Vinatieri","N",38,"Inside",0,"Nice",1,"N",0
"2003-1206","Vinatieri","Y",32,"Inside",0,"Nice",1,"N",0
"2003-1206","Vinatieri","N",37,"Inside",0,"Nice",1,"Y",1
"2003-1206","Vinatieri","Y",28,"Inside",0,"Nice",1,"Y",0
"2003-1207","Elling","Y",24,"Inside",0,"Nice",0,"N",0
"2003-1207","Hanson","N",43,"Inside",0,"Nice",0,"N",0
"2003-1208","Brien","Y",36,"Sun",0,"Nice",0,"N",0
"2003-1208","Brien","Y",35,"Sun",0,"Nice",0,"N",0
"2003-1208","Marler","N",36,"Sun",0,"Nice",0,"N",0
"2003-1208","Marler","Y",23,"Sun",0,"Nice",0,"N",0
"2003-1209","Akers","Y",36,"Clouds",0,"Nice",1,"N",0
"2003-1209","Akers","Y",41,"Clouds",0,"Nice",1,"N",0
"2003-1209","Akers","Y",42,"Clouds",0,"Nice",1,"N",0
"2003-1209","Akers","Y",33,"Clouds",0,"Nice",1,"N",0
"2003-1209","Carney","N",45,"Clouds",0,"Nice",1,"N",0
"2003-1210","Rackers","Y",22,"Sun",0,"Nice",1,"N",0
"2003-1210","Rackers","Y",27,"Sun",0,"Nice",1,"N",0
"2003-1210","Wilkins","Y",29,"Sun",0,"Nice",1,"N",0
"2003-1210","Wilkins","Y",24,"Sun",0,"Nice",1,"Y",0
"2003-1210","Wilkins","Y",49,"Sun",0,"Nice",1,"Y",0
"2003-1211","Edinger","Y",33,"Sun",0,"Cold",1,"N",0
"2003-1211","Edinger","Y",23,"Sun",0,"Cold",1,"N",0
"2003-1211","Edinger","Y",54,"Sun",0,"Cold",1,"N",0
"2003-1211","Edinger","Y",47,"Sun",0,"Cold",1,"N",0
"2003-1211","Elam","N",40,"Sun",0,"Cold",1,"N",0
"2003-1211","Elam","Y",25,"Sun",0,"Cold",1,"N",0
"2003-1212","Anderson","N",44,"Inside",0,"Nice",0,"N",0
"2003-1212","Anderson","Y",24,"Inside",0,"Nice",0,"N",0
"2003-1212","Feely","Y",40,"Inside",0,"Nice",0,"N",0
"2003-1213","Andersen","Y",43,"Clouds",0,"Cold",1,"N",0
"2003-1213","Andersen","Y",35,"Clouds",0,"Cold",1,"Y",1
"2003-1213","Janikowski","Y",41,"Clouds",0,"Cold",1,"Y",0
"2003-1214","Christie","Y",48,"Sun",0,"Nice",1,"N",0
"2003-1214","Christie","Y",26,"Sun",0,"Nice",1,"N",0
"2003-1214","Graham","Y",37,"Sun",0,"Nice",1,"N",0
"2003-1214","Graham","Y",47,"Sun",0,"Nice",1,"N",0
"2003-1215","Hall","Y",28,"Sun",0,"Nice",1,"N",0
"2003-1215","Hall","Y",31,"Sun",0,"Nice",1,"N",0
"2003-1215","Hall","Y",22,"Sun",0,"Nice",1,"N",0
"2003-1215","Mare","Y",51,"Sun",0,"Nice",1,"N",0
"2003-1216","Bryant","Y",30,"Clouds",0,"Nice",1,"N",0
"2003-1216","Bryant","Y",30,"Clouds",0,"Nice",1,"N",0
"2003-1216","GramaticaM","Y",21,"Clouds",0,"Nice",1,"N",0
"2003-1301","Hanson","Y",42,"Inside",0,"Nice",0,"N",0
"2003-1301","Hanson","Y",28,"Inside",0,"Nice",0,"N",0
"2003-1301","Hanson","Y",49,"Inside",0,"Nice",0,"N",0
"2003-1301","Hanson","Y",46,"Inside",0,"Nice",0,"N",0
"2003-1301","Hanson","Y",32,"Inside",0,"Nice",0,"N",0
"2003-1302","Mare","Y",33,"Clouds",1,"Nice",0,"N",0
"2003-1302","Mare","Y",42,"Clouds",1,"Nice",0,"N",0
"2003-1303","Peterson","Y",48,"Clouds",0,"Nice",0,"N",0
"2003-1303","Peterson","Y",40,"Clouds",0,"Nice",0,"N",0
"2003-1303","Stover","Y",28,"Clouds",0,"Nice",0,"N",0
"2003-1303","Stover","Y",47,"Clouds",0,"Nice",0,"N",0
"2003-1303","Stover","Y",41,"Clouds",0,"Nice",0,"N",0
"2003-1304","Akers","Y",35,"Sun",0,"Nice",1,"N",0
"2003-1304","Akers","Y",48,"Sun",0,"Nice",1,"N",0
"2003-1304","Akers","Y",38,"Sun",0,"Nice",1,"N",0
"2003-1304","Akers","Y",29,"Sun",0,"Nice",1,"N",0
"2003-1304","Kasay","Y",20,"Sun",0,"Nice",1,"N",0
"2003-1304","Kasay","N",32,"Sun",0,"Nice",1,"N",0
"2003-1304","Kasay","N",38,"Sun",0,"Nice",1,"N",0
"2003-1304","Kasay","N",49,"Sun",0,"Nice",1,"N",0
"2003-1305","Edinger","N",44,"Sun",0,"Nice",1,"N",0
"2003-1305","Edinger","N",43,"Sun",0,"Nice",1,"N",0
"2003-1305","Rackers","Y",32,"Sun",0,"Nice",1,"N",0
"2003-1306","BrownK","Y",40,"Inside",0,"Nice",1,"N",0
"2003-1306","BrownK","N",52,"Inside",0,"Nice",1,"N",0
"2003-1306","Feely","N",49,"Inside",0,"Nice",1,"N",0
"2003-1306","Feely","Y",35,"Inside",0,"Nice",1,"N",0
"2003-1306","Feely","Y",42,"Inside",0,"Nice",1,"N",0
"2003-1307","Vanderjagt","Y",40,"Inside",0,"Nice",0,"N",0
"2003-1307","Vanderjagt","Y",29,"Inside",0,"Nice",0,"N",0
"2003-1307","Vinatieri","Y",43,"Inside",0,"Nice",0,"N",0
"2003-1308","Lindell","Y",26,"Sun",1,"Nice",0,"N",0
"2003-1308","Lindell","N",50,"Sun",1,"Nice",0,"N",0
"2003-1309","Graham","Y",44,"Clouds",0,"Nice",1,"N",0
"2003-1309","Reed","Y",23,"Clouds",0,"Nice",1,"N",0
"2003-1309","Reed","Y",39,"Clouds",0,"Nice",1,"N",0
"2003-1310","Elling","Y",28,"Inside",0,"Nice",0,"N",0
"2003-1310","Wilkins","Y",28,"Inside",0,"Nice",0,"N",0
"2003-1310","Wilkins","Y",51,"Inside",0,"Nice",0,"N",0
"2003-1311","Carney","N",51,"Clouds",0,"Nice",1,"N",0
"2003-1311","Carney","Y",25,"Clouds",0,"Nice",1,"N",0
"2003-1311","Carney","N",48,"Clouds",0,"Nice",1,"N",0
"2003-1311","Hall","Y",45,"Clouds",0,"Nice",1,"N",0
"2003-1311","Hall","Y",49,"Clouds",0,"Nice",1,"N",0
"2003-1312","Janikowski","Y",46,"SnowRain",0,"Nice",1,"N",0
"2003-1312","Janikowski","Y",48,"SnowRain",0,"Nice",1,"N",0
"2003-1313","Christie","N",40,"Sun",0,"Nice",1,"N",0
"2003-1313","Christie","N",48,"Sun",0,"Nice",1,"N",0
"2003-1313","Christie","Y",21,"Sun",0,"Nice",1,"N",0
"2003-1314","BrownJ","N",41,"Sun",0,"Nice",0,"N",0
"2003-1314","BrownJ","Y",36,"Sun",0,"Nice",0,"N",0
"2003-1314","BrownJ","Y",41,"Sun",0,"Nice",0,"N",0
"2003-1315","GramaticaM","Y",47,"Sun",0,"Nice",1,"N",0
"2003-1315","GramaticaM","N",45,"Sun",0,"Nice",1,"N",0
"2003-1315","Marler","N",46,"Sun",0,"Nice",1,"N",0
"2003-1315","Marler","Y",28,"Sun",0,"Nice",1,"N",0
"2003-1315","Marler","N",41,"Sun",0,"Nice",1,"N",0
"2003-1316","Anderson","Y",35,"Clouds",0,"Cold",0,"N",0
"2003-1316","Brien","Y",27,"Clouds",0,"Cold",0,"N",0
"2003-1316","Hentrich","N",52,"Clouds",0,"Cold",0,"N",0
"2003-1401","Graham","Y",35,"Sun",1,"Cold",0,"N",0
"2003-1401","Graham","Y",28,"Sun",1,"Cold",0,"N",0
"2003-1401","Stover","Y",22,"Sun",1,"Cold",0,"N",0
"2003-1403","Longwell","Y",24,"Clouds",1,"Cold",1,"N",0
"2003-1403","Longwell","Y",38,"Clouds",1,"Cold",1,"N",0
"2003-1403","Longwell","Y",35,"Clouds",1,"Cold",1,"N",0
"2003-1403","Longwell","Y",45,"Clouds",1,"Cold",1,"N",0
"2003-1404","Marler","Y",35,"Sun",0,"Nice",1,"N",0
"2003-1404","Marler","N",41,"Sun",0,"Nice",1,"N",0
"2003-1404","Marler","Y",28,"Sun",0,"Nice",1,"N",0
"2003-1405","BrownJ","N",52,"Inside",0,"Nice",0,"N",0
"2003-1405","BrownJ","N",49,"Inside",0,"Nice",0,"N",0
"2003-1405","Elling","N",40,"Inside",0,"Nice",0,"N",0
"2003-1405","Elling","Y",36,"Inside",0,"Nice",0,"N",0
"2003-1405","Elling","Y",35,"Inside",0,"Nice",0,"N",0
"2003-1406","Carney","N",49,"Inside",0,"Nice",0,"N",0
"2003-1406","GramaticaM","N",44,"Inside",0,"Nice",0,"N",0
"2003-1406","GramaticaM","N",35,"Inside",0,"Nice",0,"N",0
"2003-1407","Bryant","N",26,"Sun",1,"Cold",0,"N",0
"2003-1407","Hall","Y",26,"Sun",1,"Cold",0,"N",0
"2003-1407","Hall","N",34,"Sun",1,"Cold",0,"N",0
"2003-1407","Hall","Y",41,"Sun",1,"Cold",0,"N",0
"2003-1408","Akers","Y",22,"Clouds",1,"Cold",1,"N",0
"2003-1408","Akers","Y",21,"Clouds",1,"Cold",1,"N",0
"2003-1408","Cundiff","Y",29,"Clouds",1,"Cold",1,"N",0
"2003-1409","Reed","N",47,"Sun",0,"Cold",1,"N",0
"2003-1409","Reed","Y",44,"Sun",0,"Cold",1,"N",0
"2003-1409","Reed","N",48,"Sun",0,"Cold",1,"N",0
"2003-1409","Reed","Y",40,"Sun",0,"Cold",1,"N",0
"2003-1410","Anderson","Y",40,"Clouds",0,"Nice",1,"N",0
"2003-1410","Anderson","Y",40,"Clouds",0,"Nice",1,"N",0
"2003-1410","Vanderjagt","Y",21,"Clouds",0,"Nice",1,"N",0
"2003-1410","Vanderjagt","Y",35,"Clouds",0,"Nice",1,"N",0
"2003-1410","Vanderjagt","Y",36,"Clouds",0,"Nice",1,"N",0
"2003-1410","Vanderjagt","Y",23,"Clouds",0,"Nice",1,"N",0
"2003-1410","Vanderjagt","Y",26,"Clouds",0,"Nice",1,"N",0
"2003-1412","Brien","Y",38,"Clouds",0,"Cold",0,"N",0
"2003-1412","Brien","N",50,"Clouds",0,"Cold",0,"N",0
"2003-1412","Brien","Y",40,"Clouds",0,"Cold",0,"N",0
"2003-1412","Lindell","Y",32,"Clouds",0,"Cold",0,"N",0
"2003-1413","Elam","Y",47,"Clouds",0,"Nice",1,"N",0
"2003-1414","Vinatieri","Y",29,"SnowRain",1,"Cold",1,"N",0
"2003-1414","Vinatieri","N",54,"SnowRain",1,"Cold",1,"N",0
"2003-1415","Feely","N",36,"Inside",0,"Nice",0,"N",0
"2003-1415","Feely","N",34,"Inside",0,"Nice",0,"N",0
"2003-1416","Wilkins","Y",28,"Clouds",0,"Cold",1,"N",0
"2003-1416","Wilkins","Y",26,"Clouds",0,"Cold",1,"N",0
"2003-1416","Wilkins","Y",29,"Clouds",0,"Cold",1,"N",0
"2003-1416","Wilkins","Y",37,"Clouds",0,"Cold",1,"N",0
"2003-1416","Wilkins","N",39,"Clouds",0,"Cold",1,"N",0
"2003-1501","Edinger","Y",38,"Clouds",0,"Cold",1,"N",0
"2003-1501","Edinger","Y",22,"Clouds",0,"Cold",1,"N",0
"2003-1501","Edinger","N",46,"Clouds",0,"Cold",1,"N",0
"2003-1501","Elling","Y",22,"Clouds",0,"Cold",1,"N",0
"2003-1502","Graham","Y",34,"SnowRain",0,"Cold",1,"N",0
"2003-1502","Graham","Y",30,"SnowRain",0,"Cold",1,"N",0
"2003-1502","Peterson","Y",23,"SnowRain",0,"Cold",1,"N",0
"2003-1503","Vanderjagt","Y",43,"Inside",0,"Nice",0,"N",0
"2003-1504","Andersen","N",48,"Clouds",0,"Cold",1,"N",0
"2003-1504","Andersen","Y",35,"Clouds",0,"Cold",1,"N",0
"2003-1504","Hanson","Y",29,"Clouds",0,"Cold",1,"N",0
"2003-1505","Marler","Y",24,"SnowRain",0,"Cold",1,"N",0
"2003-1505","Marler","Y",23,"SnowRain",0,"Cold",1,"N",0
"2003-1505","Marler","N",34,"SnowRain",0,"Cold",1,"N",0
"2003-1505","Vinatieri","Y",22,"SnowRain",0,"Cold",1,"N",0
"2003-1505","Vinatieri","Y",31,"SnowRain",0,"Cold",1,"N",0
"2003-1506","Brien","Y",28,"SnowRain",1,"Cold",0,"N",0
"2003-1506","Brien","Y",41,"SnowRain",1,"Cold",0,"N",0
"2003-1506","Reed","N",43,"SnowRain",1,"Cold",0,"N",0
"2003-1506","Reed","N",20,"SnowRain",1,"Cold",0,"N",0
"2003-1507","BrownJ","Y",31,"Inside",0,"Nice",0,"N",0
"2003-1507","BrownJ","Y",38,"Inside",0,"Nice",0,"N",0
"2003-1507","Wilkins","Y",33,"Inside",0,"Nice",0,"N",0
"2003-1507","Wilkins","Y",46,"Inside",0,"Nice",0,"N",0
"2003-1508","BrownK","Y",38,"Clouds",0,"Nice",1,"N",0
"2003-1508","GramaticaM","Y",36,"Clouds",0,"Nice",1,"N",0
"2003-1508","GramaticaM","Y",23,"Clouds",0,"Nice",1,"N",0
"2003-1508","GramaticaM","Y",26,"Clouds",0,"Nice",1,"N",0
"2003-1508","GramaticaM","N",41,"Clouds",0,"Nice",1,"N",0
"2003-1509","Anderson","Y",29,"Clouds",0,"Cold",1,"N",0
"2003-1509","Anderson","Y",39,"Clouds",0,"Cold",1,"N",0
"2003-1509","Anderson","N",41,"Clouds",0,"Cold",1,"N",0
"2003-1509","Lindell","Y",27,"Clouds",0,"Cold",1,"N",0
"2003-1509","Lindell","Y",32,"Clouds",0,"Cold",1,"N",0
"2003-1510","Conway","N",38,"Clouds",0,"Nice",1,"N",0
"2003-1510","Conway","Y",39,"Clouds",0,"Nice",1,"N",0
"2003-1510","Conway","Y",48,"Clouds",0,"Nice",1,"Y",0
"2003-1510","Elam","Y",51,"Clouds",0,"Nice",1,"N",0
"2003-1510","Elam","Y",36,"Clouds",0,"Nice",1,"Y",0
"2003-1510","Elam","Y",25,"Clouds",0,"Nice",1,"Y",0
"2003-1511","Janikowski","Y",37,"Sun",0,"Nice",1,"N",0
"2003-1511","Janikowski","Y",23,"Sun",0,"Nice",1,"N",0
"2003-1511","Stover","Y",32,"Sun",0,"Nice",1,"N",0
"2003-1511","Stover","Y",28,"Sun",0,"Nice",1,"N",0
"2003-1511","Stover","N",50,"Sun",0,"Nice",1,"N",0
"2003-1512","Kasay","Y",21,"Sun",0,"Nice",1,"N",0
"2003-1512","Kasay","Y",49,"Sun",0,"Nice",1,"Y",0
"2003-1512","Rackers","N",35,"Sun",0,"Nice",1,"N",0
"2003-1512","Rackers","Y",44,"Sun",0,"Nice",1,"Y",0
"2003-1513","Christie","Y",20,"Sun",0,"Nice",1,"N",0
"2003-1513","Christie","Y",26,"Sun",0,"Nice",1,"N",0
"2003-1513","Longwell","Y",32,"Sun",0,"Nice",1,"N",0
"2003-1514","Cundiff","N",50,"SnowRain",0,"Cold",1,"N",0
"2003-1514","Cundiff","Y",34,"SnowRain",0,"Cold",1,"N",0
"2003-1514","Cundiff","Y",20,"SnowRain",0,"Cold",1,"N",0
"2003-1515","Bryant","N",43,"Inside",0,"Nice",0,"N",0
"2003-1515","Carney","Y",35,"Inside",0,"Nice",0,"N",0
"2003-1515","Carney","N",49,"Inside",0,"Nice",0,"N",0
"2003-1516","Akers","Y",46,"Clouds",0,"Nice",1,"N",0
"2003-1516","Akers","Y",42,"Clouds",0,"Nice",1,"N",0
"2003-1516","Mare","Y",27,"Clouds",0,"Nice",1,"N",0
"2003-1516","Mare","Y",50,"Clouds",0,"Nice",1,"N",0
"2003-1601","Feely","Y",26,"Sun",0,"Nice",1,"N",0
"2003-1601","Feely","Y",38,"Sun",0,"Nice",1,"N",0
"2003-1601","Feely","Y",37,"Sun",0,"Nice",1,"N",0
"2003-1602","Elling","Y",46,"Inside",0,"Nice",0,"N",0
"2003-1603","Brien","Y",29,"Sun",0,"Cold",0,"N",0
"2003-1604","Lindell","Y",23,"Sun",1,"Cold",0,"N",0
"2003-1604","Mare","Y",28,"Sun",1,"Cold",0,"N",0
"2003-1604","Mare","Y",30,"Sun",1,"Cold",0,"N",0
"2003-1605","Kasay","Y",42,"Sun",0,"Nice",1,"N",0
"2003-1605","Kasay","Y",44,"Sun",0,"Nice",1,"N",0
"2003-1606","Edinger","Y",19,"Sun",1,"Nice",1,"N",0
"2003-1606","Edinger","N",30,"Sun",1,"Nice",1,"N",0
"2003-1606","Edinger","N",33,"Sun",1,"Nice",1,"N",0
"2003-1606","Edinger","Y",45,"Sun",1,"Nice",1,"Y",1
"2003-1606","Hall","Y",27,"Sun",1,"Nice",1,"N",0
"2003-1606","Hall","N",31,"Sun",1,"Nice",1,"N",0
"2003-1607","Conway","N",37,"Sun",1,"Cold",1,"N",0
"2003-1607","Stover","N",46,"Sun",1,"Cold",1,"N",0
"2003-1608","Bryant","Y",45,"Clouds",1,"Nice",0,"N",0
"2003-1608","Cundiff","Y",24,"Clouds",1,"Nice",0,"N",0
"2003-1608","Cundiff","Y",42,"Clouds",1,"Nice",0,"N",0
"2003-1608","Cundiff","Y",21,"Clouds",1,"Nice",0,"N",0
"2003-1608","Cundiff","Y",49,"Clouds",1,"Nice",0,"N",0
"2003-1609","Anderson","Y",41,"Clouds",1,"Nice",1,"N",0
"2003-1609","Anderson","Y",26,"Clouds",1,"Nice",1,"N",0
"2003-1609","BrownK","Y",49,"Clouds",1,"Nice",1,"N",0
"2003-1610","Carney","Y",33,"Sun",0,"Nice",1,"N",0
"2003-1610","Carney","Y",38,"Sun",0,"Nice",1,"N",0
"2003-1610","Marler","Y",43,"Sun",0,"Nice",1,"N",0
"2003-1610","Marler","Y",35,"Sun",0,"Nice",1,"N",0
"2003-1610","Marler","N",21,"Sun",0,"Nice",1,"N",0
"2003-1611","Graham","Y",48,"Inside",0,"Nice",0,"N",0
"2003-1611","Wilkins","Y",26,"Inside",0,"Nice",0,"N",0
"2003-1611","Wilkins","Y",50,"Inside",0,"Nice",0,"N",0
"2003-1612","Christie","Y",31,"Sun",1,"Cold",1,"N",0
"2003-1612","Reed","Y",47,"Sun",1,"Cold",1,"N",0
"2003-1612","Reed","Y",40,"Sun",1,"Cold",1,"N",0
"2003-1613","Akers","N",42,"Sun",1,"Cold",1,"N",0
"2003-1613","Akers","N",47,"Sun",1,"Cold",1,"N",0
"2003-1613","Peterson","Y",33,"Sun",1,"Cold",1,"N",0
"2003-1613","Peterson","Y",25,"Sun",1,"Cold",1,"N",0
"2003-1613","Peterson","Y",22,"Sun",1,"Cold",1,"N",0
"2003-1614","Rackers","Y",49,"Clouds",0,"Nice",0,"N",0
"2003-1614","Rackers","N",38,"Clouds",0,"Nice",0,"N",0
"2003-1614","Rackers","N",33,"Clouds",0,"Nice",0,"N",0
"2003-1615","Elam","Y",24,"Inside",0,"Nice",0,"N",0
"2003-1615","Vanderjagt","Y",40,"Inside",0,"Nice",0,"N",0
"2003-1616","Longwell","Y",31,"Clouds",0,"Nice",1,"N",0
"2003-1616","Longwell","Y",27,"Clouds",0,"Nice",1,"N",0
"2003-1701","Lindell","N",40,"Sun",0,"Nice",1,"N",0
"2003-1701","Vinatieri","N",24,"Sun",0,"Nice",1,"N",0
"2003-1701","Vinatieri","Y",24,"Sun",0,"Nice",1,"N",0
"2003-1702","BrownJ","N",49,"Sun",0,"Nice",1,"N",0
"2003-1702","BrownJ","Y",33,"Sun",0,"Nice",1,"N",0
"2003-1702","Peterson","N",29,"Sun",0,"Nice",1,"N",0
"2003-1702","Peterson","Y",38,"Sun",0,"Nice",1,"N",0
"2003-1703","Akers","Y",26,"Sun",0,"Nice",1,"N",0
"2003-1703","Hall","N",52,"Sun",0,"Nice",1,"N",0
"2003-1704","Marler","N",30,"Inside",0,"Nice",0,"N",0
"2003-1705","Conway","Y",42,"Sun",0,"Nice",1,"N",0
"2003-1705","Conway","Y",42,"Sun",0,"Nice",1,"N",0
"2003-1705","Conway","Y",18,"Sun",0,"Nice",1,"N",0
"2003-1705","Graham","N",52,"Sun",0,"Nice",1,"N",0
